question_id,question,gold_answer,dataset_split,direction,solver_model,critic_model,solver_reasoning,solver_answer,solver_correct,critic_independent_reasoning,critic_independent_answer,critic_independent_correct,critic_solver_agree_before_verdict,critic_verdict,critic_error_desc,critic_proposed_answer,revision_called,revision_reasoning,revise_decision,revised_answer,revised_correct,changed_answer,transition,beneficial,valid,parse_failure_stage,retry_count,split,critic_disagrees,proposed_answer_differs,explicit_error_flag,hedging_count,critique_length,self_consistency,solver_tokens,critic_independent_tokens,critique_tokens,revision_tokens,latency_s,prompt_version,timestamp
gsm8k-train-1068,"Matt is playing basketball. In the first quarter, he made 2-point shots four times and 3-point shots twice. How many points did he score for that quarter?",14,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"To solve the problem, we need to calculate the total points Matt scored from both the 2-point shots and the 3-point shots.

1. Calculate the points from the 2-point shots:
   - Matt made 2-point shots four times.
   - Points from 2-point shots = 4 * 2 = 8 points

2. Calculate the points from the 3-point shots:
   - Matt made 3-point shots twice.
   - Points from 3-point shots = 2 * 3 = 6 points

3. Add the points from both types of shots to get the total points:
   - Total points = Points from 2-point shots + Points from 3-point shots
   - Total points = 8 + 6 = 14 points",14,1,"To find the total points scored by Matt in the first quarter, we need to calculate the points from 2-point shots and 3-point shots separately and then add them together.

Points from 2-point shots: 4 shots * 2 points/shot = 8 points
Points from 3-point shots: 2 shots * 3 points/shot = 6 points

Total points scored in the first quarter: 8 points + 6 points = 14 points",14,1,1,CORRECT,None,14,0,,,,,0,STABLE-CORRECT,0,1,,0,,0,0,,,,,170,105,21,,15.276922,V7,2026-08-14T21:09:37.420541+00:00
gsm8k-train-1076,"Stella’s antique shop has 3 dolls, 2 clocks and 5 glasses for sale. She sells the dolls for $5 each. The clocks are priced at $15 each. The glasses are priced at $4 each. If she spent $40 to buy everything and she sells all of her merchandise, how much profit will she make?",25,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"To solve this problem, let's break it down step by step.

### Step 1: Calculate the total cost of buying the merchandise.
- Stella bought 3 dolls at $5 each.
- She bought 2 clocks at $15 each.
- She bought 5 glasses at $4 each.

Total cost = (Cost of dolls) + (Cost of clocks) + (Cost of glasses)

\[
\text{Cost of dolls} = 3 \times 5 = 15
\]
\[
\text{Cost of clocks} = 2 \times 15 = 30
\]
\[
\text{Cost of glasses} = 5 \times 4 = 20
\]

Total cost = 15 + 30 + 20 = 65

### Step 2: Calculate the total revenue from selling the merchandise.
- Stella sells all 3 dolls at $5 each.
- She sells all 2 clocks at $15 each.
- She sells all 5 glasses at $4 each.

Total revenue = (Revenue from dolls) + (Revenue from clocks) + (Revenue from glasses)

\[
\text{Revenue from dolls} = 3 \times 5 = 15
\]
\[
\text{Revenue from clocks} = 2 \times 15 = 30
\]
\[
\text{Revenue from glasses} = 5 \times 4 = 20
\]

Total revenue = 15 + 30 + 20 = 65

### Step 3: Calculate the profit.
Profit = Total revenue - Total cost

\[
\text{Profit} = 65 - 40 = 25
\]

### Final Answer:",25,1,"To find the profit Stella will make, we need to calculate the total revenue from selling her merchandise and then subtract the total cost of buying the merchandise.

Step 1: Calculate the total revenue from selling the dolls.
Number of dolls = 3
Price per doll = $5
Total revenue from dolls = 3 * $5 = $15

Step 2: Calculate the total revenue from selling the clocks.
Number of clocks = 2
Price per clock = $15
Total revenue from clocks = 2 * $15 = $30

Step 3: Calculate the total revenue from selling the glasses.
Number of glasses = 5
Price per glass = $4
Total revenue from glasses = 5 * $4 = $20

Step 4: Calculate the total revenue from selling all the merchandise.
Total revenue = Total revenue from dolls + Total revenue from clocks + Total revenue from glasses
Total revenue = $15 + $30 + $20 = $65

Step 5: Calculate the profit Stella will make.
Total cost = $40
Total revenue = $65
Profit = Total revenue - Total cost
Profit = $65 - $40
Profit = $25",25,1,1,CORRECT,none,25,0,,,,,0,STABLE-CORRECT,0,1,,0,,0,0,,,,,382,251,21,,34.5076,V7,2026-08-14T21:09:38.967796+00:00
gsm8k-train-1077,Louie obtained 80% on a math quiz. He had 5 mistakes. How many items were there on the math quiz?,25,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"To solve this problem, we need to determine the total number of items on Louie's math quiz given that he scored 80% and made 5 mistakes.

1. Let \( x \) be the total number of items on the quiz.
2. Since Louie got 80% correct, he got 20% incorrect. This means that the number of mistakes (which is 5) represents 20% of the total number of items.

We can set up the equation based on this information:

\[ 0.20x = 5 \]

3. Solve for \( x \):

\[ x = \frac{5}{0.20} \]
\[ x = \frac{5}{\frac{1}{5}} \]
\[ x = 5 \times 5 \]
\[ x = 25 \]

So, the total number of items on the math quiz is 25.",25,1,"To solve this problem, we need to find the total number of items on the math quiz. We know that Louie obtained 80% on the quiz and had 5 mistakes.

Let's assume the total number of items on the quiz is x.

Since Louie had 5 mistakes, the number of correct answers is x - 5.

We also know that the percentage of correct answers is 80%, which means the number of correct answers is 80% of the total number of items.

We can set up an equation based on this information:

(x - 5) / x = 0.8

To solve for x, we can cross-multiply:

x - 5 = 0.8x

Now, let's add 5 to both sides of the equation:

x = 0.8x + 5

Subtracting 0.8x from both sides gives us:

0.2x = 5

Dividing both sides by 0.2 gives us:

x = 25

So, the total number of items on the math quiz is 25.",25,1,1,CORRECT,None,25,0,,,,,0,STABLE-CORRECT,0,1,,0,,0,0,,,,,202,233,21,,22.989559,V7,2026-08-14T21:09:40.519477+00:00
gsm8k-train-1078,"The centerpieces at Glenda’s wedding reception include a fishbowl containing 2 fish, except for one table that has 3 fish. There are 32 tables. How many fish are there?",65,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"To solve this problem, let's break it down step by step:

1. **Identify the number of tables with 2 fish and the number of tables with 3 fish:**
   - There are 32 tables in total.
   - One table has 3 fish.
   - The remaining tables have 2 fish each.

2. **Calculate the number of tables with 2 fish:**
   - Total tables = 32
   - Tables with 3 fish = 1
   - Tables with 2 fish = Total tables - Tables with 3 fish
   - Tables with 2 fish = 32 - 1 = 31

3. **Calculate the total number of fish in the tables with 2 fish:**
   - Number of tables with 2 fish = 31
   - Fish per table with 2 fish = 2
   - Total fish in tables with 2 fish = Number of tables with 2 fish × Fish per table with 2 fish
   - Total fish in tables with 2 fish = 31 × 2 = 62

4. **Calculate the total number of fish in the table with 3 fish:**
   - Number of fish in the table with 3 fish = 3

5. **Calculate the total number of fish:**
   - Total fish in tables with 2 fish = 62
   - Total fish in the table with 3 fish = 3
   - Total fish = Total fish in tables with 2 fish + Total fish in the table with 3 fish
   - Total fish = 62 + 3 = 65

**Final Answer:**",65,1,"To solve this problem, we need to calculate the total number of fish in the fishbowls.

There are 32 tables in total. One table has 3 fish, and the remaining 31 tables have 2 fish each.

First, let's calculate the total number of fish in the tables with 2 fish each:
31 tables * 2 fish/table = 62 fish

Now, let's add the number of fish in the table with 3 fish:
3 fish

Total number of fish = 62 fish + 3 fish = 65 fish",65,1,1,CORRECT,None,65,0,,,,,0,STABLE-CORRECT,0,1,,0,,0,0,,,,,361,122,21,,26.883845,V7,2026-08-14T21:09:42.064701+00:00
gsm8k-train-1079,Mr. Roberts can buy a television for $400 cash or $120 down payment and $30 a month for 12 months. How much can he save by paying cash?,80,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"Let's break down the problem step by step:

1. **Calculate the total cost of the television if Mr. Roberts chooses to pay with a down payment and monthly installments:**
   - Down payment: $120
   - Monthly payments over 12 months: $30 per month

   The total amount paid over 12 months is calculated as follows:
   \[
   \text{Total monthly payments} = 12 \times 30 = 360
   \]
   Adding the down payment to the total monthly payments gives us the total cost:
   \[
   \text{Total cost} = 120 + 360 = 480
   \]

2. **Compare the total cost with the cash option:**
   - Cash option: $400

3. **Determine the savings by paying cash:**
   - Savings = Total cost (with installment) - Cash option
   - Savings = $480 - $400 = $80

So, Mr. Roberts can save $80 by paying cash.",80,1,"To solve this problem, let's first calculate the total cost of paying in installments.

The down payment is $120, and the monthly payments are $30 for 12 months. So, the total cost of paying in installments is:

$120 (down payment) + ($30 x 12) (monthly payments) 
= $120 + $360
= $480

Now, let's compare this to the cash price of $400. To find out how much Mr. Roberts can save by paying cash, we subtract the cash price from the total cost of paying in installments:

$480 (total cost of paying in installments) - $400 (cash price) 
= $80

Therefore, Mr. Roberts can save $80 by paying cash.",80,1,1,CORRECT,None,80,0,,,,,0,STABLE-CORRECT,0,1,,0,,0,0,,,,,241,164,21,,21.93994,V7,2026-08-14T21:09:43.611882+00:00
gsm8k-train-1096,Rory has 30 more jellybeans than her sister Gigi who has 15 jellybeans.  Lorelai has already eaten three times the number of jellybeans that both girls have.  How many jellybeans has Lorelai eaten?,180,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"Let's solve the problem step by step:

1. **Determine the number of jellybeans Rory has:**
   - Gigi has 15 jellybeans.
   - Rory has 30 more jellybeans than Gigi.
   - Therefore, Rory has \( 15 + 30 = 45 \) jellybeans.

2. **Calculate the total number of jellybeans that both girls (Gigi and Rory) have together:**
   - Gigi has 15 jellybeans.
   - Rory has 45 jellybeans.
   - Together, they have \( 15 + 45 = 60 \) jellybeans.

3. **Determine how many jellybeans Lorelai has eaten:**
   - Lorelai has eaten three times the number of jellybeans that both girls have together.
   - Therefore, Lorelai has eaten \( 3 \times 60 = 180 \) jellybeans.

Now, we will present the final answer as requested:",180,1,"To solve this problem, we need to follow the steps:

Step 1: Find out how many jellybeans Rory has.
Rory has 30 more jellybeans than Gigi, and Gigi has 15 jellybeans. So, Rory has 15 + 30 = 45 jellybeans.

Step 2: Find out how many jellybeans both girls have in total.
Gigi has 15 jellybeans, and Rory has 45 jellybeans. So, both girls have 15 + 45 = 60 jellybeans in total.

Step 3: Find out how many jellybeans Lorelai has eaten.
Lorelai has eaten three times the number of jellybeans that both girls have. Since both girls have 60 jellybeans, Lorelai has eaten 3 * 60 = 180 jellybeans.",180,1,1,CORRECT,None,180,0,,,,,0,STABLE-CORRECT,0,1,,0,,0,0,,,,,221,177,21,,21.364578,V7,2026-08-14T21:09:48.269187+00:00
gsm8k-train-1101,"Beckett is 12 and is three years younger than Olaf, while Shannen is two years younger than Olaf.  If Jack is five more than twice as old as Shannen, what is the sum of the ages of all 4 people?",71,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"Let's solve the problem step by step:

1. **Determine Olaf's Age:**
   - Beckett is 12 years old.
   - Beckett is three years younger than Olaf.
   - Therefore, Olaf's age = Beckett's age + 3 years.
   - Olaf's age = 12 + 3 = 15 years.

2. **Determine Shannen's Age:**
   - Shannen is two years younger than Olaf.
   - Therefore, Shannen's age = Olaf's age - 2 years.
   - Shannen's age = 15 - 2 = 13 years.

3. **Determine Jack's Age:**
   - Jack is five more than twice as old as Shannen.
   - Twice Shannen's age = 2 * Shannen's age.
   - Twice Shannen's age = 2 * 13 = 26 years.
   - Jack's age = 26 + 5 = 31 years.

4. **Calculate the Sum of Ages:**
   - Sum of ages = Beckett's age + Olaf's age + Shannen's age + Jack's age.
   - Sum of ages = 12 + 15 + 13 + 31.

Now, let's add these up:

- Sum of ages = 12 + 15 + 13 + 31 = 71.",71,1,"To solve this problem, we need to find the ages of all four people and then add them together.

Step 1: Find Olaf's age
We know that Beckett is 12 years old and is three years younger than Olaf. So, Olaf's age is 12 + 3 = 15 years.

Step 2: Find Shannen's age
We know that Shannen is two years younger than Olaf. So, Shannen's age is 15 - 2 = 13 years.

Step 3: Find Jack's age
We know that Jack is five more than twice as old as Shannen. So, Jack's age is (2 * 13) + 5 = 26 + 5 = 31 years.

Step 4: Find the sum of the ages of all four people
Now that we have the ages of all four people, we can add them together: 12 (Beckett) + 15 (Olaf) + 13 (Shannen) + 31 (Jack) = 71 years.",71,1,1,CORRECT,None,71,0,,,,,0,STABLE-CORRECT,0,1,,0,,0,0,,,,,325,232,21,,29.413268,V7,2026-08-14T21:09:49.827963+00:00
gsm8k-train-1110,"A doctor needs to give medicine to a child, and he knows that he cannot give the same amount of medicine that he would give to an adult. The instructions say that for every kilogram of weight the child must be given 5 ml of medicine. The doctor knows that the child weighs 30 kilograms and that also the full dose has to be given in 3 equal parts. How many milligrams will each part of the dose be?",50,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"To solve this problem, let's break it down into steps:

1. **Calculate the total amount of medicine needed for the child:**
   - The child weighs 30 kilograms.
   - For every kilogram of weight, the child needs 5 ml of medicine.
   - Therefore, the total amount of medicine needed is \( 30 \text{ kg} \times 5 \text{ ml/kg} = 150 \text{ ml} \).

2. **Determine how much medicine is in each of the three equal parts:**
   - The total dose of 150 ml needs to be divided into 3 equal parts.
   - Each part will therefore be \( \frac{150 \text{ ml}}{3} = 50 \text{ ml} \).

3. **Convert the amount of medicine per part from milliliters to milligrams:**
   - Since the problem does not specify the concentration of the medicine (i.e., how many grams or milligrams per milliliter), we assume that the 50 ml is already in the correct unit (milligrams) as per the problem statement.

Thus, each part of the dose will be 50 milligrams.",50,1,"To find the total amount of medicine needed, we need to multiply the child's weight by the amount of medicine per kilogram.

Total medicine = Weight * Medicine per kilogram
Total medicine = 30 kg * 5 ml/kg
Total medicine = 150 ml

Since the full dose needs to be given in 3 equal parts, we need to divide the total amount of medicine by 3.

Medicine per part = Total medicine / 3
Medicine per part = 150 ml / 3
Medicine per part = 50 ml",50,1,1,CORRECT,None,50,0,,,,,0,STABLE-CORRECT,0,1,,0,,0,0,,,,,264,121,21,,21.759665,V7,2026-08-14T21:09:51.377334+00:00
gsm8k-train-1117,The age of Gladys is equal to twice the sum of the ages of Billy and Lucas. Billy is 3 times younger than Gladys who is 30 years old now. How old will Lucas be three years from now?,8,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"Let's solve the problem step by step.

1. **Determine Billy's Age**:
   - We know that Gladys is 30 years old.
   - Billy is 3 times younger than Gladys, which means Billy's age is \(\frac{1}{3}\) of Gladys' age.
   - Therefore, Billy's age = \(\frac{30}{3} = 10\) years old.

2. **Determine the Sum of Ages of Billy and Lucas**:
   - The sum of the ages of Billy and Lucas is \(30 + 10 = 40\) years.

3. **Determine Gladys' Age in Terms of Billy and Lucas**:
   - According to the problem, Gladys' age is twice the sum of the ages of Billy and Lucas.
   - Let \(L\) be Lucas' current age.
   - The equation based on the given information is:
     \[
     30 = 2 \times (10 + L)
     \]
   - Simplify the equation:
     \[
     30 = 2 \times (10 + L) \implies 30 = 20 + 2L \implies 10 = 2L \implies L = 5
     \]

4. **Determine Lucas' Age Three Years From Now**:
   - Lucas' current age is 5 years old.
   - In three years, Lucas will be \(5 + 3 = 8\) years old.

Now, let's put it all together:

- Billy's age: 10 years old.
- Sum of ages of Billy and Lucas: \(10 + L\).
- Gladys' age: \(2 \times (10 + L) = 30\).
- Solve for \(L\): \(L = 5\).
- Lucas' age in three years: \(5 + 3 = 8\).

Thus, Lucas will be 8 years old three years from now.",8,1,"To solve this problem, we need to follow these steps:

Step 1: Find Billy's age.
Since Billy is 3 times younger than Gladys, we can find Billy's age by dividing Gladys' age by 3.
Billy's age = Gladys' age / 3
Billy's age = 30 / 3
Billy's age = 10

Step 2: Find the sum of the ages of Billy and Lucas.
We know that Gladys' age is twice the sum of the ages of Billy and Lucas.
Let's represent Lucas' age as L.
Then, the sum of the ages of Billy and Lucas is 10 + L.
We can write an equation based on this information:
Gladys' age = 2 * (sum of ages of Billy and Lucas)
30 = 2 * (10 + L)

Step 3: Solve for Lucas' age.
Now, we can solve for L by simplifying the equation:
30 = 2 * (10 + L)
30 = 20 + 2L
Subtract 20 from both sides:
10 = 2L
Divide both sides by 2:
5 = L

Step 4: Find Lucas' age three years from now.
Lucas' age three years from now = L + 3
Lucas' age three years from now = 5 + 3
Lucas' age three years from now = 8",8,1,1,CORRECT,None,8,0,,,,,0,STABLE-CORRECT,0,1,,1,,0,0,,,,,434,304,21,,39.283976,V7,2026-08-14T21:09:55.677114+00:00
gsm8k-train-1139,"There are three goldfish and ten platyfish in a fish tank. Each goldfish plays with ten red balls, while each platyfish plays with five white balls. What is the total number of balls in the fish tank?",80,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"To solve this problem, let's break it down into steps:

1. **Calculate the total number of red balls:**
   - There are 3 goldfish.
   - Each goldfish plays with 10 red balls.
   - Total red balls = Number of goldfish × Red balls per goldfish
   - Total red balls = 3 × 10 = 30

2. **Calculate the total number of white balls:**
   - There are 10 platyfish.
   - Each platyfish plays with 5 white balls.
   - Total white balls = Number of platyfish × White balls per platyfish
   - Total white balls = 10 × 5 = 50

3. **Calculate the total number of balls in the fish tank:**
   - Total balls = Total red balls + Total white balls
   - Total balls = 30 + 50 = 80

Now, we can present the final answer.",80,1,"To find the total number of balls in the fish tank, we need to calculate the number of balls played by the goldfish and the platyfish separately and then add them together.

Number of goldfish: 3
Number of red balls per goldfish: 10
Total number of red balls: 3 * 10 = 30

Number of platyfish: 10
Number of white balls per platyfish: 5
Total number of white balls: 10 * 5 = 50

Now, let's add the total number of red balls and white balls together to find the total number of balls in the fish tank:
Total number of balls = 30 (red balls) + 50 (white balls) = 80",80,1,1,CORRECT,None,80,0,,,,,0,STABLE-CORRECT,0,1,,0,,0,0,,,,,215,163,21,,20.405862,V7,2026-08-14T21:10:03.475734+00:00
gsm8k-train-1140,A basketball team played 40 games and won 70% of the games. It still had 10 games to play. How many games can they lose to win 60% of their games?,8,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"To solve this problem, let's break it down step by step.

1. **Determine the number of games the team has already won:**
   - The team played 40 games and won 70% of them.
   - Calculate the number of games won out of the first 40 games:
     \[
     \text{Games won} = 40 \times 0.70 = 28
     \]

2. **Determine the total number of games the team will play:**
   - The team still has 10 more games to play.
   - Total games = Games already played + Remaining games:
     \[
     \text{Total games} = 40 + 10 = 50
     \]

3. **Set up an equation for the total number of games won to achieve a 60% win rate:**
   - Let \( x \) be the number of games the team loses in the remaining 10 games.
   - They need to win 60% of their total games (50 games).
   - Therefore, the number of games they need to win is:
     \[
     \text{Games needed to win} = 0.60 \times 50 = 30
     \]
   - The number of games they win from the remaining 10 games is \( 10 - x \).

4. **Set up the equation based on the total wins:**
   - Current wins: 28
   - Wins from remaining games: \( 10 - x \)
   - Total wins needed: 30
   - Equation:
     \[
     28 + (10 - x) = 30
     \]

5. **Solve for \( x \):**
   \[
   28 + 10 - x = 30
   \]
   \[
   38 - x = 30
   \]
   \[
   x = 8
   \]

So, the team needs to lose 8 of the remaining 10 games to win 60% of their total games.

**Final Answer:**",8,1,"To solve this problem, we need to break it down into steps.

Step 1: Calculate the total number of games played by the team.
The team played 40 games and still had 10 games to play, so the total number of games is 40 + 10 = 50.

Step 2: Calculate the total number of games the team needs to win to achieve a 60% win rate.
Since the team wants to win 60% of their games, and they have played 50 games, they need to win 60% of 50 games.
60% of 50 is 0.6 * 50 = 30 games.

Step 3: Calculate the number of games the team has already won.
The team won 70% of their first 40 games, so they won 0.7 * 40 = 28 games.

Step 4: Calculate the number of games the team needs to win out of the remaining 10 games to achieve a 60% win rate.
Since the team needs to win 30 games in total, and they have already won 28 games, they need to win 30 - 28 = 2 games out of the remaining 10 games.

Step 5: Calculate the number of games the team can afford to lose out of the remaining 10 games.
Since the team needs to win 2 games out of the remaining 10 games, they can afford to lose 10 - 2 = 8 games.",8,1,1,CORRECT,None,8,0,,,,,0,STABLE-CORRECT,0,1,,0,,0,0,,,,,472,312,21,,41.644492,V7,2026-08-14T21:10:05.046173+00:00
gsm8k-train-1143,"The price of buying a wooden toy at the new Craftee And Best store is $20, and the cost of buying a hat is $10. If Kendra went to the shop with a $100 bill and bought two wooden toys and three hats, calculate the change she received.",30,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"To solve this problem, let's break it down step by step:

1. **Calculate the total cost of the wooden toys:**
   - Each wooden toy costs $20.
   - Kendra bought 2 wooden toys.
   - Total cost for wooden toys = \( 2 \times 20 = 40 \) dollars.

2. **Calculate the total cost of the hats:**
   - Each hat costs $10.
   - Kendra bought 3 hats.
   - Total cost for hats = \( 3 \times 10 = 30 \) dollars.

3. **Calculate the total cost of all items Kendra bought:**
   - Total cost = Cost of wooden toys + Cost of hats
   - Total cost = \( 40 + 30 = 70 \) dollars.

4. **Determine the amount of money Kendra spent:**
   - Kendra gave $100 to the shopkeeper.
   - Amount spent = $70.

5. **Calculate the change Kendra received:**
   - Change = Amount given - Amount spent
   - Change = \( 100 - 70 = 30 \) dollars.

Now, we can present the final answer:",30,1,"To find the change Kendra received, we need to calculate the total cost of the items she bought and subtract it from the $100 bill.

Step 1: Calculate the total cost of the wooden toys.
The price of one wooden toy is $20, and Kendra bought two. So, the total cost of the wooden toys is 2 * $20 = $40.

Step 2: Calculate the total cost of the hats.
The price of one hat is $10, and Kendra bought three. So, the total cost of the hats is 3 * $10 = $30.

Step 3: Calculate the total cost of all items.
The total cost of the wooden toys and hats is $40 + $30 = $70.

Step 4: Calculate the change Kendra received.
Kendra paid with a $100 bill, and the total cost of the items was $70. So, the change she received is $100 - $70 = $30.",30,1,1,CORRECT,None,30,0,,,,,0,STABLE-CORRECT,0,1,,0,,0,0,,,,,270,207,21,,25.44731,V7,2026-08-14T21:10:06.616694+00:00
gsm8k-train-1152,"Texas Integrated School has 15 classes and has 20 students per class.  They added five more classes, how many students will they have now?",400,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"Let's solve this problem step by step:

1. **Initial Number of Students**:
   - Texas Integrated School initially has 15 classes.
   - Each class has 20 students.
   - Therefore, the initial number of students is \( 15 \times 20 = 300 \) students.

2. **Adding More Classes**:
   - They added 5 more classes.
   - The total number of classes now is \( 15 + 5 = 20 \) classes.

3. **Calculating New Total Students**:
   - With 20 classes, each still having 20 students,
   - The new total number of students is \( 20 \times 20 = 400 \) students.

Now, let's put the final answer in the required format:",400,1,"To find the total number of students, we need to multiply the number of classes by the number of students per class.

Initially, there were 15 classes with 20 students per class.
Total students = 15 * 20 = 300

Then, 5 more classes were added.
New total classes = 15 + 5 = 20

Since the number of students per class remains the same, we can multiply the new total classes by the number of students per class.

New total students = 20 * 20 = 400

Therefore, Texas Integrated School will have 400 students now.",400,1,1,CORRECT,None,400,0,,,,,0,STABLE-CORRECT,0,1,,0,,0,0,,,,,184,130,21,,17.422387,V7,2026-08-14T21:10:08.165802+00:00
gsm8k-train-1156,"A beadshop earns a third of its profit on Monday, a quarter of its profit on Tuesday and the rest of its profit on Wednesday. The shop makes a total profit of $1,200. How much profit, in dollars, was made on Wednesday?",500,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"Let's solve the problem step by step.

1. **Determine the profit earned on Monday:**
   - The total profit is $1,200.
   - On Monday, the shop earns a third of its profit.
   - Profit on Monday = \(\frac{1}{3} \times 1200 = 400\) dollars.

2. **Determine the profit earned on Tuesday:**
   - On Tuesday, the shop earns a quarter of its profit.
   - Profit on Tuesday = \(\frac{1}{4} \times 1200 = 300\) dollars.

3. **Calculate the remaining profit for Wednesday:**
   - Total profit = $1,200.
   - Profit on Monday + Profit on Tuesday = $400 + $300 = $700.
   - Profit on Wednesday = Total profit - (Profit on Monday + Profit on Tuesday) = $1200 - $700 = $500.

So, the profit made on Wednesday is $500.",500,1,"To solve this problem, let's break it down step by step.

Step 1: Calculate the profit made on Monday.
The shop earns a third of its profit on Monday, so the profit made on Monday is 1/3 of the total profit.
Profit on Monday = 1/3 * $1,200 = $400

Step 2: Calculate the profit made on Tuesday.
The shop earns a quarter of its profit on Tuesday, so the profit made on Tuesday is 1/4 of the total profit.
Profit on Tuesday = 1/4 * $1,200 = $300

Step 3: Calculate the profit made on Wednesday.
The shop makes the rest of its profit on Wednesday, which is the total profit minus the profits made on Monday and Tuesday.
Profit on Wednesday = Total Profit - (Profit on Monday + Profit on Tuesday)
= $1,200 - ($400 + $300)
= $1,200 - $700
= $500

Therefore, the shop made a profit of $500 on Wednesday.",500,1,1,CORRECT,None,500,0,,,,,0,STABLE-CORRECT,0,1,,0,,0,0,,,,,237,221,21,,24.242016,V7,2026-08-14T21:10:09.728921+00:00
gsm8k-train-1157,"Tony's dad is very strict about the washing machine and family members are only allowed to wash 50 total ounces of clothing at a time. Tony doesn't want to break the rules, so he weighs his clothes and finds that a pair of socks weighs 2 ounces, underwear weighs 4 ounces, a shirt weighs 5 ounces, shorts weigh 8 ounces, and pants weigh 10 ounces. Tony is washing a pair of pants, 2 shirts, a pair of shorts, and 3 pairs of socks. How many more pairs of underwear can he add to the wash and not break the rule?",4,train,qwen_solver_llama_critic,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,"Let's calculate the total weight of the clothes Tony is already planning to wash:

- A pair of pants weighs 10 ounces.
- 2 shirts weigh \(2 \times 5 = 10\) ounces.
- A pair of shorts weigh 8 ounces.
- 3 pairs of socks weigh \(3 \times 2 = 6\) ounces.

Now, let's sum up these weights:
\[ 10 + 10 + 8 + 6 = 34 \text{ ounces} \]

The total weight of the clothes Tony is planning to wash is 34 ounces. The washing machine allows a maximum of 50 ounces of clothing. Therefore, the remaining capacity of the washing machine is:
\[ 50 - 34 = 16 \text{ ounces} \]

Next, we need to determine how much weight each additional pair of underwear can add. Each pair of underwear weighs 4 ounces. We need to find out how many pairs of underwear can be added without exceeding the 16-ounce limit:
\[ \frac{16}{4} = 4 \]

Therefore, Tony can add 4 more pairs of underwear to the wash without breaking the rule.",4,1,"To solve this problem, we need to calculate the total weight of the clothes Tony has already chosen to wash.

- A pair of pants weighs 10 ounces.
- 2 shirts weigh 2 x 5 = 10 ounces.
- A pair of shorts weighs 8 ounces.
- 3 pairs of socks weigh 3 x 2 = 6 ounces.

Total weight so far: 10 + 10 + 8 + 6 = 34 ounces.

Tony's dad allows 50 ounces of clothing in total. Since Tony has already chosen to wash 34 ounces of clothes, he can add 50 - 34 = 16 ounces of clothes.

Since underwear weighs 4 ounces, Tony can add 16 / 4 = 4 pairs of underwear to the wash.",4,1,1,CORRECT,None,4,0,,,,,0,STABLE-CORRECT,0,1,,0,,0,0,,,,,259,167,21,,23.066388,V7,2026-08-14T21:10:11.286147+00:00
